Ride_ID,City,Date,Hour,Pickup_Zone,Drop_Zone,Ride_Distance_km,Estimated_Fare,Surge_Multiplier,EV_Battery_%,Driver_Available,Charging_Station_Nearby,Weather,Ride_Status,Cancellation_By
1514,Hyderabad,2025-03-05,7,10,5,20.16,285.21,1.5,31,Yes,Yes,Clear,Completed,
1515,Bengaluru,2025-03-05,0,2,5,22.36,418.44,1.0,43,Yes,Yes,Rain,Completed,
1516,Bengaluru,2025-03-05,9,9,3,6.91,342.23,2.0,27,Yes,Yes,Rain,Cancelled,Rider
1517,Hyderabad,2025-03-05,20,3,9,7.49,225.92,1.0,50,Yes,Yes,Rain,Cancelled,Driver
1518,Mumbai,2025-03-05,16,10,5,17.68,758.31,1.5,81,Yes,Yes,Rain,Completed,
1519,Hyderabad,2025-03-05,3,4,7,4.59,417.76,2.0,28,Yes,Yes,Clear,Completed,
1520,Mumbai,2025-03-05,11,5,3,23.2,590.09,1.0,43,No,No,Rain,Cancelled,System
1521,Mumbai,2025-03-05,18,7,7,24.59,203.95,1.0,74,No,Yes,Rain,Cancelled,Rider
1522,Bengaluru,2025-03-05,13,4,8,21.67,273.95,1.0,86,Yes,Yes,Rain,Completed,
1523,Mumbai,2025-03-05,0,5,3,17.89,189.49,1.2,68,Yes,Yes,Rain,Completed,
1524,Bengaluru,2025-03-05,15,8,9,2.23,441.17,2.0,92,No,Yes,Clear,Cancelled,Driver
1525,Hyderabad,2025-03-05,11,6,1,3.96,384.03,1.2,77,Yes,Yes,Clear,Cancelled,Rider
1526,Hyderabad,2025-03-05,2,2,5,4.13,523.21,1.5,93,No,Yes,Rain,Cancelled,Driver
1527,Hyderabad,2025-03-05,14,9,2,12.44,294.11,1.0,70,Yes,No,Clear,Completed,
1528,Delhi,2025-03-05,17,6,6,15.28,769.81,1.2,34,Yes,Yes,Clear,Completed,
1529,Hyderabad,2025-03-05,20,5,10,13.99,778.65,1.2,95,Yes,No,Rain,Cancelled,Rider
1530,Mumbai,2025-03-05,11,2,8,11.0,545.06,1.2,99,Yes,Yes,Clear,Completed,
1531,Delhi,2025-03-05,3,6,4,17.5,706.37,2.0,88,No,Yes,Rain,Cancelled,Rider
1532,Mumbai,2025-03-05,10,6,8,12.05,471.39,1.0,61,Yes,Yes,Clear,Completed,
1533,Mumbai,2025-03-05,17,9,3,23.3,591.12,1.0,96,Yes,Yes,Clear,Completed,
1534,Bengaluru,2025-03-05,2,2,6,5.42,317.7,2.0,98,Yes,Yes,Clear,Cancelled,Rider
1535,Hyderabad,2025-03-05,19,5,9,4.55,705.84,1.0,58,Yes,Yes,Clear,Completed,
1536,Hyderabad,2025-03-05,5,7,8,2.92,219.15,1.5,25,Yes,Yes,Clear,Cancelled,Rider
1537,Delhi,2025-03-06,14,7,4,9.55,518.61,1.0,18,Yes,Yes,Clear,Cancelled,System
1538,Hyderabad,2025-03-06,11,6,5,4.5,205.03,2.0,22,Yes,Yes,Clear,Cancelled,Driver
1539,Bengaluru,2025-03-06,23,9,7,5.84,779.88,1.2,17,No,No,Clear,Cancelled,System
1540,Mumbai,2025-03-06,6,2,1,3.61,703.92,1.2,30,Yes,Yes,Rain,Completed,
1541,Delhi,2025-03-06,5,10,5,21.33,358.42,1.5,25,Yes,Yes,Rain,Cancelled,Rider
1542,Delhi,2025-03-06,19,10,9,8.55,143.94,2.0,30,Yes,Yes,Heavy Rain,Completed,
1543,Mumbai,2025-03-06,12,2,3,10.83,384.93,2.0,93,Yes,Yes,Clear,Completed,
1544,Hyderabad,2025-03-06,7,9,4,5.56,747.79,1.5,63,Yes,Yes,Clear,Completed,
1545,Delhi,2025-03-06,7,7,10,23.88,312.92,2.0,76,Yes,No,Clear,Completed,
1546,Bengaluru,2025-03-06,21,7,2,23.65,153.66,1.2,78,Yes,Yes,Clear,Completed,
1547,Mumbai,2025-03-06,6,10,4,6.47,169.22,1.0,31,Yes,Yes,Heavy Rain,Completed,
1548,Bengaluru,2025-03-06,15,2,2,5.97,230.82,1.0,86,Yes,No,Clear,Completed,
1549,Hyderabad,2025-03-06,16,7,7,24.06,128.75,2.0,33,Yes,Yes,Clear,Completed,
1550,Delhi,2025-03-06,10,7,4,5.71,363.21,1.0,51,Yes,Yes,Clear,Completed,
1551,Delhi,2025-03-06,2,2,7,17.0,537.46,1.5,65,Yes,Yes,Rain,Completed,
1552,Delhi,2025-03-06,8,7,3,21.73,159.29,2.0,93,No,No,Rain,Cancelled,Driver
1553,Hyderabad,2025-03-06,19,6,7,2.35,312.85,1.5,85,No,No,Clear,Cancelled,Rider
1554,Bengaluru,2025-03-06,17,2,2,7.55,349.89,1.2,54,Yes,No,Rain,Completed,
1555,Bengaluru,2025-03-06,12,9,10,5.02,149.03,1.5,46,Yes,Yes,Rain,Completed,
1556,Hyderabad,2025-03-06,11,8,8,2.85,688.93,1.2,64,Yes,Yes,Clear,Completed,
1557,Mumbai,2025-03-06,4,4,4,16.15,549.9,2.0,93,No,Yes,Heavy Rain,Cancelled,Driver
1558,Hyderabad,2025-03-06,12,2,2,3.08,400.73,2.0,31,Yes,Yes,Clear,Completed,
1559,Hyderabad,2025-03-06,18,10,8,10.05,376.09,2.0,82,Yes,Yes,Clear,Completed,
1560,Delhi,2025-03-06,19,3,1,22.36,269.84,1.5,81,Yes,No,Clear,Completed,
1561,Delhi,2025-03-07,14,9,6,19.9,462.07,2.0,48,No,No,Rain,Cancelled,Driver
1562,Delhi,2025-03-07,1,10,2,15.75,212.17,1.5,90,Yes,Yes,Rain,Completed,
1563,Bengaluru,2025-03-07,14,5,3,19.27,552.69,1.2,70,Yes,Yes,Clear,Completed,
1564,Delhi,2025-03-07,11,6,9,20.58,236.85,2.0,59,Yes,Yes,Clear,Completed,
1565,Delhi,2025-03-07,16,2,4,6.7,418.05,2.0,90,Yes,Yes,Clear,Cancelled,Rider
1566,Mumbai,2025-03-07,22,10,4,9.14,506.5,1.0,50,Yes,Yes,Clear,Completed,
1567,Mumbai,2025-03-07,15,3,7,20.94,441.94,2.0,15,Yes,Yes,Heavy Rain,Cancelled,Rider
1568,Bengaluru,2025-03-07,10,1,2,21.44,659.87,1.0,74,Yes,No,Clear,Completed,
1569,Mumbai,2025-03-07,11,8,8,22.79,393.69,1.2,30,Yes,Yes,Clear,Completed,
1570,Bengaluru,2025-03-07,16,10,7,10.42,763.4,1.0,41,Yes,Yes,Clear,Completed,
1571,Hyderabad,2025-03-07,16,7,7,12.77,370.83,1.5,39,Yes,No,Heavy Rain,Completed,
1572,Mumbai,2025-03-07,18,6,2,14.21,563.09,1.0,73,No,Yes,Rain,Cancelled,Driver
1573,Mumbai,2025-03-07,21,2,10,19.99,213.09,1.2,45,No,Yes,Clear,Cancelled,Driver
1574,Mumbai,2025-03-07,17,6,3,10.42,424.66,1.0,85,Yes,No,Rain,Cancelled,Rider
1575,Mumbai,2025-03-07,3,8,6,16.3,452.4,1.5,65,Yes,Yes,Clear,Completed,
1576,Delhi,2025-03-07,0,4,9,3.45,455.37,1.0,50,Yes,Yes,Clear,Completed,
1577,Hyderabad,2025-03-07,2,4,6,3.07,407.47,1.2,53,Yes,No,Clear,Completed,
1578,Delhi,2025-03-07,21,2,7,19.31,237.83,1.0,81,No,No,Clear,Cancelled,Driver
1579,Delhi,2025-03-07,2,1,5,3.2,593.42,1.0,69,Yes,Yes,Clear,Completed,
1580,Hyderabad,2025-03-07,18,8,2,24.71,231.69,1.2,76,Yes,Yes,Clear,Completed,
1581,Delhi,2025-03-07,13,4,6,6.83,740.47,1.2,38,Yes,Yes,Clear,Cancelled,Rider
1582,Mumbai,2025-03-07,6,7,6,13.92,352.04,1.5,82,Yes,No,Clear,Completed,
1583,Delhi,2025-03-07,14,8,2,10.55,275.45,1.0,86,Yes,No,Clear,Completed,
1584,Delhi,2025-03-07,19,5,3,15.73,400.72,1.0,54,No,Yes,Clear,Cancelled,Rider
1585,Hyderabad,2025-03-08,0,8,7,4.08,505.75,1.0,26,Yes,Yes,Clear,Cancelled,Driver
1586,Mumbai,2025-03-08,16,1,2,19.77,234.11,1.5,23,Yes,Yes,Clear,Completed,
1587,Bengaluru,2025-03-08,21,3,6,7.9,793.78,1.2,49,Yes,No,Clear,Completed,
1588,Mumbai,2025-03-08,16,10,8,7.34,679.43,1.2,46,Yes,Yes,Rain,Cancelled,Rider
1589,Hyderabad,2025-03-08,13,4,1,23.53,572.48,1.0,81,Yes,Yes,Rain,Cancelled,Rider
1590,Hyderabad,2025-03-08,3,7,5,8.88,372.65,2.0,32,Yes,Yes,Clear,Completed,
1591,Mumbai,2025-03-08,6,6,10,3.3,338.16,1.2,32,Yes,Yes,Clear,Completed,
1592,Bengaluru,2025-03-08,21,9,3,6.96,137.56,1.2,37,No,No,Clear,Cancelled,System
1593,Delhi,2025-03-08,20,4,3,21.51,781.92,1.2,92,Yes,Yes,Rain,Completed,
1594,Delhi,2025-03-08,23,8,5,22.13,234.36,2.0,65,Yes,Yes,Clear,Cancelled,Driver
1595,Mumbai,2025-03-08,8,5,9,21.31,310.68,1.2,61,Yes,Yes,Clear,Cancelled,System
1596,Delhi,2025-03-08,19,3,2,20.09,441.27,1.5,95,Yes,No,Heavy Rain,Cancelled,Rider
1597,Mumbai,2025-03-08,6,9,10,2.58,747.6,2.0,55,Yes,No,Clear,Completed,
1598,Mumbai,2025-03-08,15,4,4,20.72,558.02,2.0,85,Yes,Yes,Clear,Completed,
1599,Hyderabad,2025-03-08,10,3,10,11.49,175.23,1.0,19,Yes,No,Rain,Cancelled,Driver
1600,Delhi,2025-03-08,9,2,1,24.48,358.9,2.0,51,Yes,No,Clear,Completed,
1601,Delhi,2025-03-08,15,4,6,10.8,677.31,2.0,44,Yes,Yes,Clear,Completed,
1602,Hyderabad,2025-03-08,13,8,4,16.24,608.91,1.2,84,No,Yes,Clear,Cancelled,Rider
1603,Delhi,2025-03-08,1,3,8,23.82,281.53,2.0,92,Yes,No,Rain,Cancelled,Rider
1604,Mumbai,2025-03-08,22,8,5,17.6,532.74,1.0,48,Yes,Yes,Clear,Completed,
1605,Delhi,2025-03-08,9,3,6,14.66,541.26,1.2,58,Yes,Yes,Clear,Cancelled,System
1606,Delhi,2025-03-08,18,4,9,9.36,350.34,1.5,72,Yes,Yes,Clear,Completed,
1607,Mumbai,2025-03-08,20,6,4,16.89,735.76,2.0,76,Yes,Yes,Heavy Rain,Completed,
1608,Delhi,2025-03-08,20,5,9,12.39,616.71,1.0,21,Yes,Yes,Clear,Cancelled,Rider
1609,Bengaluru,2025-03-09,3,10,4,10.63,696.01,2.0,74,Yes,No,Clear,Cancelled,System
1610,Hyderabad,2025-03-09,21,10,4,13.09,757.71,1.0,92,Yes,No,Clear,Completed,
1611,Hyderabad,2025-03-09,10,5,8,13.15,624.79,2.0,43,Yes,No,Clear,Completed,
1612,Hyderabad,2025-03-09,17,2,3,8.6,398.58,1.5,56,Yes,Yes,Rain,Completed,
1613,Bengaluru,2025-03-09,16,7,6,8.16,769.78,2.0,32,Yes,No,Heavy Rain,Completed,
1614,Bengaluru,2025-03-09,11,9,8,23.37,608.02,1.2,43,Yes,Yes,Clear,Completed,
1615,Delhi,2025-03-09,5,1,4,17.74,635.56,1.5,78,Yes,Yes,Clear,Cancelled,Rider
1616,Delhi,2025-03-09,10,6,4,12.57,548.94,1.5,29,Yes,Yes,Clear,Completed,
1617,Delhi,2025-03-09,0,7,2,16.49,281.05,2.0,29,Yes,No,Heavy Rain,Completed,
1618,Hyderabad,2025-03-09,15,3,6,21.61,476.75,1.0,17,Yes,Yes,Clear,Cancelled,Driver
1619,Bengaluru,2025-03-09,19,2,10,2.73,201.39,2.0,80,Yes,No,Clear,Completed,
1620,Delhi,2025-03-09,0,6,5,5.62,754.98,1.2,83,Yes,Yes,Rain,Completed,
1621,Mumbai,2025-03-09,7,1,10,2.75,331.98,1.0,81,Yes,Yes,Rain,Completed,
1622,Bengaluru,2025-03-09,10,9,2,17.65,145.04,1.0,58,Yes,Yes,Clear,Completed,
1623,Bengaluru,2025-03-09,21,9,10,3.92,248.25,1.2,19,Yes,No,Clear,Cancelled,Rider
1624,Delhi,2025-03-09,9,1,8,11.81,278.35,1.0,97,Yes,No,Clear,Completed,
1625,Hyderabad,2025-03-09,2,6,4,21.67,216.27,1.0,16,Yes,Yes,Rain,Cancelled,Rider
1626,Mumbai,2025-03-09,5,6,7,11.89,256.46,1.2,55,Yes,Yes,Clear,Completed,
1627,Mumbai,2025-03-09,16,9,1,12.97,247.26,1.5,63,Yes,No,Clear,Cancelled,Driver
1628,Bengaluru,2025-03-09,11,10,5,24.98,519.61,2.0,50,Yes,Yes,Clear,Cancelled,System
1629,Delhi,2025-03-09,16,9,6,14.45,279.76,1.2,30,Yes,Yes,Clear,Cancelled,Driver
1630,Mumbai,2025-03-09,14,3,6,11.29,598.03,1.0,29,Yes,Yes,Clear,Completed,
1631,Mumbai,2025-03-09,15,3,3,22.71,190.82,1.2,19,Yes,Yes,Clear,Cancelled,Driver
1632,Mumbai,2025-03-09,10,5,10,24.5,785.63,1.2,27,Yes,No,Clear,Completed,
1633,Delhi,2025-03-10,10,1,3,7.48,424.64,1.0,97,Yes,Yes,Rain,Cancelled,System
1634,Bengaluru,2025-03-10,23,5,7,15.56,270.63,1.5,87,Yes,No,Rain,Completed,
1635,Delhi,2025-03-10,11,1,6,15.27,538.5,2.0,78,Yes,Yes,Clear,Completed,
1636,Bengaluru,2025-03-10,13,2,7,14.57,711.99,2.0,98,Yes,Yes,Clear,Completed,
1637,Delhi,2025-03-10,15,8,7,17.76,237.67,1.0,95,Yes,No,Clear,Completed,
1638,Bengaluru,2025-03-10,21,1,9,8.42,276.7,1.2,15,Yes,No,Rain,Cancelled,Driver
1639,Delhi,2025-03-10,20,1,5,16.98,265.88,2.0,43,No,Yes,Rain,Cancelled,Rider
1640,Hyderabad,2025-03-10,23,1,4,7.09,676.62,2.0,69,Yes,Yes,Rain,Completed,
1641,Hyderabad,2025-03-10,20,8,9,21.99,519.9,1.2,58,Yes,No,Heavy Rain,Completed,
1642,Mumbai,2025-03-10,5,7,6,2.28,684.56,2.0,84,Yes,Yes,Clear,Completed,
1643,Hyderabad,2025-03-10,17,9,6,18.49,633.86,2.0,76,Yes,Yes,Clear,Completed,
1644,Bengaluru,2025-03-10,6,4,9,9.9,135.41,1.2,23,Yes,Yes,Rain,Completed,
1645,Mumbai,2025-03-10,17,3,10,20.83,673.25,1.5,64,Yes,No,Clear,Completed,
1646,Delhi,2025-03-10,12,1,3,4.12,797.34,1.0,42,Yes,Yes,Rain,Completed,
1647,Mumbai,2025-03-10,16,5,7,11.09,239.45,1.5,36,Yes,No,Clear,Completed,
1648,Hyderabad,2025-03-10,5,3,4,3.74,597.33,1.0,94,No,No,Clear,Cancelled,Rider
1649,Mumbai,2025-03-10,7,9,8,5.17,481.72,1.5,82,Yes,No,Clear,Completed,
1650,Delhi,2025-03-10,18,2,10,13.86,223.6,1.5,61,Yes,Yes,Clear,Completed,
1651,Bengaluru,2025-03-10,7,10,9,18.47,210.07,1.0,92,No,Yes,Heavy Rain,Cancelled,System
1652,Delhi,2025-03-10,1,10,6,10.37,739.4,1.5,21,Yes,Yes,Heavy Rain,Completed,
1653,Hyderabad,2025-03-10,20,9,8,5.31,469.31,1.0,19,Yes,No,Clear,Cancelled,Rider
1654,Hyderabad,2025-03-10,16,2,10,17.22,462.23,1.2,78,Yes,Yes,Rain,Completed,
1655,Delhi,2025-03-10,15,9,5,9.62,480.71,1.0,17,Yes,Yes,Clear,Cancelled,Driver
1656,Delhi,2025-03-10,18,3,3,14.56,238.69,2.0,41,Yes,Yes,Clear,Completed,
1657,Delhi,2025-03-11,0,4,7,21.24,168.4,1.5,44,Yes,No,Clear,Completed,
1658,Delhi,2025-03-11,19,5,10,6.87,273.76,1.0,16,Yes,Yes,Rain,Cancelled,Driver
1659,Delhi,2025-03-11,9,2,5,14.93,456.67,1.2,82,Yes,No,Clear,Completed,
1660,Bengaluru,2025-03-11,0,4,2,13.36,506.94,1.5,15,Yes,No,Clear,Cancelled,Rider
1661,Delhi,2025-03-11,13,8,9,19.75,423.94,1.2,66,Yes,No,Clear,Cancelled,Rider
1662,Bengaluru,2025-03-11,0,9,4,12.51,183.93,1.5,63,Yes,No,Rain,Completed,
1663,Mumbai,2025-03-11,3,6,6,17.11,474.63,1.2,49,No,No,Heavy Rain,Cancelled,Driver
1664,Mumbai,2025-03-11,3,1,3,21.36,246.18,1.0,76,Yes,No,Rain,Cancelled,Driver
1665,Mumbai,2025-03-11,10,4,8,17.78,364.68,2.0,53,Yes,No,Rain,Completed,
1666,Mumbai,2025-03-11,17,7,6,12.3,154.81,1.5,63,Yes,Yes,Clear,Cancelled,Rider
1667,Delhi,2025-03-11,22,1,10,23.2,449.05,1.5,69,No,Yes,Clear,Cancelled,Rider
1668,Bengaluru,2025-03-11,12,6,9,16.36,631.4,1.5,75,Yes,Yes,Clear,Cancelled,Rider
1669,Mumbai,2025-03-11,8,3,4,21.22,525.35,1.5,99,Yes,No,Rain,Completed,
1670,Mumbai,2025-03-11,1,1,1,4.62,485.01,1.5,70,Yes,Yes,Clear,Completed,
1671,Mumbai,2025-03-11,15,3,6,13.82,780.54,2.0,92,Yes,No,Rain,Completed,
1672,Mumbai,2025-03-11,12,5,10,13.77,674.64,1.2,33,No,Yes,Clear,Cancelled,Rider
1673,Delhi,2025-03-11,5,9,1,21.11,463.47,2.0,24,Yes,Yes,Clear,Completed,
1674,Delhi,2025-03-11,3,9,8,12.34,357.08,1.5,56,No,Yes,Clear,Cancelled,Driver
1675,Delhi,2025-03-11,13,9,6,24.27,317.84,1.2,22,No,Yes,Rain,Cancelled,Rider
1676,Hyderabad,2025-03-11,23,7,1,3.41,259.87,1.5,50,Yes,Yes,Rain,Cancelled,System
1677,Mumbai,2025-03-11,13,1,5,23.25,366.77,1.2,46,Yes,No,Rain,Completed,
1678,Delhi,2025-03-11,9,2,1,23.34,271.18,1.2,33,Yes,No,Rain,Completed,
1679,Mumbai,2025-03-11,9,6,5,20.19,703.63,1.2,64,Yes,Yes,Clear,Completed,
1680,Hyderabad,2025-03-11,3,1,2,5.86,583.62,2.0,49,Yes,Yes,Clear,Completed,
1681,Delhi,2025-03-12,1,4,3,21.14,240.39,1.0,73,Yes,Yes,Rain,Completed,
1682,Bengaluru,2025-03-12,3,2,6,14.07,737.7,1.0,26,Yes,Yes,Clear,Completed,
1683,Bengaluru,2025-03-12,11,7,9,14.31,227.81,1.5,71,Yes,No,Clear,Completed,
1684,Delhi,2025-03-12,23,8,10,17.46,777.9,1.2,58,No,Yes,Clear,Cancelled,Rider
1685,Delhi,2025-03-12,10,9,4,22.7,387.36,1.5,31,No,Yes,Clear,Cancelled,Driver
1686,Mumbai,2025-03-12,4,1,10,6.88,142.86,1.2,27,Yes,No,Rain,Completed,
1687,Hyderabad,2025-03-12,18,1,7,23.79,453.15,1.5,86,Yes,Yes,Clear,Completed,
1688,Delhi,2025-03-12,23,10,4,6.82,555.79,2.0,64,Yes,Yes,Clear,Completed,
1689,Bengaluru,2025-03-12,11,5,10,18.95,235.18,1.2,46,No,Yes,Clear,Cancelled,Driver
1690,Delhi,2025-03-12,18,6,2,12.11,617.51,1.0,73,Yes,Yes,Clear,Completed,
1691,Mumbai,2025-03-12,3,1,9,23.88,316.9,1.0,25,Yes,Yes,Clear,Completed,
1692,Delhi,2025-03-12,16,9,8,5.06,408.97,1.5,43,Yes,Yes,Clear,Completed,
1693,Mumbai,2025-03-12,18,2,7,8.36,790.82,1.5,74,No,No,Clear,Cancelled,Driver
1694,Hyderabad,2025-03-12,3,7,6,4.51,593.94,2.0,60,Yes,Yes,Clear,Cancelled,Rider
1695,Mumbai,2025-03-12,20,5,6,5.31,393.55,1.5,93,Yes,Yes,Clear,Completed,
1696,Mumbai,2025-03-12,9,5,3,19.27,739.24,1.5,89,Yes,Yes,Clear,Completed,
1697,Mumbai,2025-03-12,23,2,1,5.67,323.65,2.0,92,Yes,Yes,Rain,Completed,
1698,Mumbai,2025-03-12,5,3,1,24.49,653.17,1.2,82,Yes,Yes,Clear,Completed,
1699,Bengaluru,2025-03-12,17,7,10,20.48,352.92,1.5,65,Yes,Yes,Clear,Completed,
1700,Hyderabad,2025-03-12,7,1,7,3.61,690.26,1.0,43,Yes,Yes,Rain,Cancelled,Driver
1701,Mumbai,2025-03-12,14,7,2,13.9,555.27,2.0,37,Yes,Yes,Clear,Cancelled,Driver
1702,Mumbai,2025-03-12,16,7,4,17.14,420.23,1.5,85,Yes,Yes,Rain,Cancelled,Rider
1703,Bengaluru,2025-03-12,7,7,7,23.82,742.98,1.5,17,Yes,No,Rain,Cancelled,Driver
1704,Delhi,2025-03-12,10,10,2,20.29,484.88,1.0,40,Yes,Yes,Clear,Completed,
1705,Bengaluru,2025-03-13,7,1,6,13.09,178.34,2.0,85,Yes,Yes,Rain,Completed,
1706,Mumbai,2025-03-13,17,7,10,6.25,312.62,1.0,75,Yes,Yes,Clear,Completed,
1707,Bengaluru,2025-03-13,12,2,5,12.12,199.16,1.0,83,Yes,Yes,Rain,Completed,
1708,Hyderabad,2025-03-13,15,5,9,24.42,524.21,1.5,78,Yes,Yes,Clear,Completed,
1709,Bengaluru,2025-03-13,4,2,4,6.23,574.97,1.5,91,Yes,Yes,Clear,Completed,
1710,Hyderabad,2025-03-13,10,7,10,4.58,720.55,1.0,49,No,No,Clear,Cancelled,System
1711,Delhi,2025-03-13,5,8,5,14.94,591.88,1.5,58,Yes,Yes,Clear,Completed,
1712,Mumbai,2025-03-13,15,8,7,18.56,535.64,2.0,17,Yes,No,Clear,Cancelled,Rider
1713,Delhi,2025-03-13,10,4,6,20.85,717.88,1.0,27,Yes,Yes,Clear,Completed,
1714,Bengaluru,2025-03-13,1,8,4,22.57,698.09,2.0,49,Yes,Yes,Rain,Completed,
1715,Hyderabad,2025-03-13,8,1,9,8.1,212.58,1.5,15,Yes,Yes,Clear,Cancelled,Rider
1716,Mumbai,2025-03-13,3,2,3,5.55,797.13,1.2,72,No,Yes,Clear,Cancelled,Driver
1717,Bengaluru,2025-03-13,12,4,7,6.58,458.89,1.0,33,Yes,Yes,Rain,Completed,
1718,Mumbai,2025-03-13,22,4,10,3.77,562.0,1.5,39,Yes,No,Clear,Completed,
1719,Bengaluru,2025-03-13,15,4,4,23.9,486.51,1.5,81,Yes,Yes,Rain,Cancelled,Rider
1720,Bengaluru,2025-03-13,17,6,1,4.25,491.85,1.0,73,Yes,Yes,Rain,Completed,
1721,Delhi,2025-03-13,8,4,7,24.76,205.94,1.5,86,Yes,Yes,Clear,Completed,
1722,Hyderabad,2025-03-13,20,5,5,12.07,533.65,1.0,91,No,Yes,Clear,Cancelled,Rider
1723,Delhi,2025-03-13,14,2,6,12.28,446.36,2.0,25,Yes,Yes,Clear,Completed,
1724,Hyderabad,2025-03-13,20,8,4,18.58,670.77,1.2,90,Yes,Yes,Rain,Completed,
1725,Hyderabad,2025-03-13,8,1,9,12.33,160.48,1.0,36,Yes,Yes,Clear,Completed,
1726,Hyderabad,2025-03-13,17,1,6,12.98,658.93,1.5,21,Yes,No,Rain,Completed,
1727,Delhi,2025-03-13,21,4,4,5.37,395.38,1.0,62,Yes,Yes,Clear,Completed,
1728,Delhi,2025-03-13,4,3,6,19.5,637.06,2.0,56,Yes,Yes,Clear,Completed,
1729,Hyderabad,2025-03-14,6,6,10,5.86,673.78,2.0,72,Yes,Yes,Clear,Completed,
1730,Delhi,2025-03-14,17,9,9,12.24,553.23,1.2,78,Yes,Yes,Clear,Completed,
1731,Delhi,2025-03-14,10,2,5,3.84,670.03,1.5,33,No,No,Clear,Cancelled,System
1732,Delhi,2025-03-14,3,9,10,14.67,588.49,1.5,47,Yes,Yes,Clear,Cancelled,Driver
1733,Bengaluru,2025-03-14,22,1,2,24.97,447.13,1.2,42,Yes,Yes,Clear,Completed,
1734,Hyderabad,2025-03-14,11,8,8,5.34,354.44,2.0,18,Yes,Yes,Clear,Cancelled,Rider
1735,Hyderabad,2025-03-14,16,6,3,19.95,396.29,1.2,75,Yes,No,Rain,Completed,
1736,Bengaluru,2025-03-14,19,9,10,24.52,753.27,1.2,65,Yes,Yes,Clear,Completed,
1737,Mumbai,2025-03-14,13,4,5,2.35,270.55,2.0,48,Yes,Yes,Clear,Completed,
1738,Bengaluru,2025-03-14,23,2,8,4.27,660.1,1.5,76,Yes,Yes,Clear,Completed,
1739,Hyderabad,2025-03-14,0,3,1,6.96,292.85,1.0,79,Yes,No,Heavy Rain,Completed,
1740,Hyderabad,2025-03-14,3,10,5,21.04,565.42,2.0,24,Yes,Yes,Clear,Cancelled,System
1741,Mumbai,2025-03-14,17,6,5,19.78,166.72,1.2,62,Yes,Yes,Clear,Completed,
1742,Bengaluru,2025-03-14,5,9,8,18.29,596.55,1.0,16,Yes,Yes,Clear,Cancelled,Rider
1743,Hyderabad,2025-03-14,11,4,2,21.85,637.97,1.0,76,No,No,Clear,Cancelled,Driver
1744,Mumbai,2025-03-14,6,6,4,10.15,663.6,1.0,31,Yes,Yes,Clear,Completed,
1745,Mumbai,2025-03-14,3,10,2,5.46,547.16,1.2,31,Yes,No,Clear,Completed,
1746,Mumbai,2025-03-14,14,1,6,14.44,696.06,1.5,74,Yes,No,Clear,Completed,
1747,Delhi,2025-03-14,4,3,3,24.26,492.74,2.0,54,Yes,Yes,Heavy Rain,Completed,
1748,Hyderabad,2025-03-14,19,5,9,8.07,210.75,1.5,76,Yes,No,Rain,Completed,
1749,Mumbai,2025-03-14,2,2,7,17.2,154.53,2.0,25,Yes,No,Clear,Completed,
1750,Delhi,2025-03-14,11,7,6,7.97,628.51,2.0,91,Yes,Yes,Clear,Completed,
1751,Hyderabad,2025-03-14,10,2,8,7.66,494.11,1.0,15,Yes,No,Clear,Cancelled,Rider
1752,Mumbai,2025-03-14,20,5,1,3.16,279.39,1.5,75,Yes,Yes,Clear,Completed,
1753,Mumbai,2025-03-15,13,2,9,22.98,757.5,2.0,21,Yes,No,Clear,Completed,
1754,Delhi,2025-03-15,18,7,7,4.19,501.49,1.2,50,Yes,No,Rain,Completed,
1755,Hyderabad,2025-03-15,11,4,1,17.73,689.45,1.5,43,Yes,Yes,Clear,Completed,
1756,Bengaluru,2025-03-15,20,5,8,16.73,567.78,2.0,93,Yes,Yes,Clear,Completed,
1757,Bengaluru,2025-03-15,21,2,9,4.83,591.43,1.0,72,Yes,No,Clear,Completed,
1758,Delhi,2025-03-15,1,10,10,5.71,574.25,1.5,88,Yes,Yes,Rain,Completed,
1759,Mumbai,2025-03-15,13,6,10,10.5,682.37,1.0,28,Yes,Yes,Heavy Rain,Cancelled,System
1760,Bengaluru,2025-03-15,19,10,5,22.82,376.24,2.0,92,No,Yes,Clear,Cancelled,Driver
1761,Delhi,2025-03-15,10,10,1,20.69,211.1,1.0,95,Yes,No,Clear,Completed,
1762,Bengaluru,2025-03-15,14,5,6,10.47,582.01,1.5,36,Yes,No,Rain,Completed,
1763,Delhi,2025-03-15,0,5,1,24.1,550.95,1.0,24,Yes,Yes,Clear,Completed,
1764,Mumbai,2025-03-15,13,5,2,21.18,773.79,1.2,17,Yes,Yes,Clear,Cancelled,Driver
1765,Bengaluru,2025-03-15,22,10,8,20.11,319.32,2.0,26,Yes,Yes,Rain,Completed,
1766,Bengaluru,2025-03-15,9,5,5,5.82,368.94,1.0,49,Yes,Yes,Clear,Completed,
1767,Mumbai,2025-03-15,0,7,9,4.84,291.75,1.0,29,Yes,Yes,Clear,Completed,
1768,Delhi,2025-03-15,23,10,4,8.89,404.67,1.5,82,Yes,Yes,Clear,Completed,
1769,Bengaluru,2025-03-15,12,8,1,4.27,370.9,1.5,20,Yes,Yes,Clear,Completed,
